"slug","symbol","name","date","ranknow","open","high","low","close","volume","market","close_ratio","spread"
"ethereum","ETH","Ethereum",2017-12-01,2,445.21,472.61,428.31,466.54,1247879936,42764972032,0.863,44.3
"ethereum","ETH","Ethereum",2017-12-02,2,466.85,476.24,456.65,463.45,943649984,44853297152,0.3471,19.59
"ethereum","ETH","Ethereum",2017-12-03,2,463.7,482.81,451.85,465.85,990556992,44560453632,0.4522,30.96
"ethereum","ETH","Ethereum",2017-12-04,2,466.05,474.78,453.31,470.2,1005550016,44795654144,0.7867,21.47
"ethereum","ETH","Ethereum",2017-12-05,2,470.29,473.56,457.66,463.28,1216720000,45212790784,0.3535,15.9
"ethereum","ETH","Ethereum",2017-12-06,2,462.6,462.71,420.21,428.59,1998259968,44483092480,0.1972,42.5
"ethereum","ETH","Ethereum",2017-12-07,2,426.37,441.4,414.41,434.41,2129570048,41007566848,0.741,26.99
"ethereum","ETH","Ethereum",2017-12-08,2,434.99,466.06,422.37,456.03,2336379904,41845780480,0.7704,43.69
"ethereum","ETH","Ethereum",2017-12-09,2,457.34,504.15,456.25,473.5,2003849984,44005625856,0.3601,47.9
"ethereum","ETH","Ethereum",2017-12-10,2,472.79,472.79,429.51,441.72,1404179968,45501435904,0.2821,43.28
"ethereum","ETH","Ethereum",2017-12-11,2,440.36,516.97,439.1,515.14,1771440000,42389250048,0.9765,77.87
"ethereum","ETH","Ethereum",2017-12-12,2,522.29,657.32,504.49,651.43,5179829760,50286358528,0.9615,152.83
"ethereum","ETH","Ethereum",2017-12-13,2,644.91,747.99,597.8,702.77,4524539904,62105632768,0.6989,150.19
"ethereum","ETH","Ethereum",2017-12-14,2,700.59,753.12,664.99,695.82,3821580032,67482947584,0.3498,88.13
"ethereum","ETH","Ethereum",2017-12-15,2,696.38,697.13,621.06,684.45,2758710016,67090915328,0.8333,76.07
"ethereum","ETH","Ethereum",2017-12-16,2,686.19,718.39,680.79,696.21,2165690112,66124197888,0.4101,37.6
"ethereum","ETH","Ethereum",2017-12-17,2,696.24,735.83,696.24,719.97,2147389952,67106369536,0.5994,39.59
"ethereum","ETH","Ethereum",2017-12-18,2,721.73,803.93,689.23,794.65,3249230080,69578416128,0.9191,114.7
"ethereum","ETH","Ethereum",2017-12-19,2,793.9,881.94,785.34,826.82,4096549888,76552151040,0.4294,96.6
"ethereum","ETH","Ethereum",2017-12-20,2,827.52,845.06,756,819.09,3969939968,79810617344,0.7084,89.06
"ethereum","ETH","Ethereum",2017-12-21,2,820.24,880.54,792.69,821.06,3569060096,79125323776,0.3229,87.85
"ethereum","ETH","Ethereum",2017-12-22,2,822.64,827.68,543.76,674.86,4977710080,79374360576,0.4617,283.92
"ethereum","ETH","Ethereum",2017-12-23,2,681.32,763.9,679.73,719.39,2480339968,65752117248,0.4712,84.17
"ethereum","ETH","Ethereum",2017-12-24,2,721.77,721.77,614.92,694.15,2300549888,69671215104,0.7415,106.85
"ethereum","ETH","Ethereum",2017-12-25,2,698.87,782.52,698.87,765.83,2491760128,67475095552,0.8005,83.65
"ethereum","ETH","Ethereum",2017-12-26,2,763.37,786.79,760.93,773.84,2201159936,73717784576,0.4992,25.86
"ethereum","ETH","Ethereum",2017-12-27,2,774.97,789.25,738.41,762.84,2100029952,74854146048,0.4805,50.84
"ethereum","ETH","Ethereum",2017-12-28,2,762.21,763.32,701.19,737.02,2389149952,73637076992,0.5767,62.13
"ethereum","ETH","Ethereum",2017-12-29,2,740.39,770.12,729.61,753.59,2648969984,71544307712,0.592,40.51
"ethereum","ETH","Ethereum",2017-12-30,2,753.82,753.82,685.23,717.26,3187780096,72856870912,0.467,68.59
"ethereum","ETH","Ethereum",2017-12-31,2,712.21,760.35,710.12,756.73,2554269952,68850778112,0.9279,50.23
"ethereum","ETH","Ethereum",2018-01-01,2,755.76,782.53,742,772.64,2595760128,73075769344,0.756,40.53
"ethereum","ETH","Ethereum",2018-01-02,2,772.35,914.83,772.35,884.44,5783349760,74695671808,0.7867,142.48
"ethereum","ETH","Ethereum",2018-01-03,2,886,974.47,868.45,962.72,5093159936,85703540736,0.8892,106.02
"ethereum","ETH","Ethereum",2018-01-04,2,961.71,1045.08,946.09,980.92,6502859776,93049372672,0.3519,98.99
"ethereum","ETH","Ethereum",2018-01-05,2,975.75,1075.39,956.33,997.72,6683149824,94423851008,0.3476,119.06
"ethereum","ETH","Ethereum",2018-01-06,2,995.15,1060.71,994.62,1041.68,4662219776,96326549504,0.7121,66.09
"ethereum","ETH","Ethereum",2018-01-07,2,1043.01,1153.17,1043.01,1153.17,5569880064,100981178368,1,110.16
"ethereum","ETH","Ethereum",2018-01-08,2,1158.26,1266.93,1016.05,1148.53,8450970112,112163954688,0.5281,250.88
"ethereum","ETH","Ethereum",2018-01-09,2,1146,1320.98,1145.49,1299.74,7965459968,110999126016,0.879,175.49
"ethereum","ETH","Ethereum",2018-01-10,2,1300.34,1417.38,1226.6,1255.82,9214950400,125975928832,0.1532,190.78
"ethereum","ETH","Ethereum",2018-01-11,2,1268.09,1337.3,1135.17,1154.93,7235899904,122878590976,0.0978,202.13
"ethereum","ETH","Ethereum",2018-01-12,2,1158.29,1296.04,1120.09,1273.2,5222300160,112263086080,0.8702,175.95
"ethereum","ETH","Ethereum",2018-01-13,2,1270.47,1432.88,1270.47,1396.42,5746760192,123162533888,0.7755,162.41
"ethereum","ETH","Ethereum",2018-01-14,2,1397.48,1400.56,1286.21,1366.77,4841630208,135503314944,0.7045,114.35
"ethereum","ETH","Ethereum",2018-01-15,2,1365.21,1390.59,1290.6,1291.92,4781100032,132403560448,0.0132,99.99
"ethereum","ETH","Ethereum",2018-01-16,2,1292.63,1292.63,875.54,1053.69,8405139968,125388570624,0.4271,417.09
"ethereum","ETH","Ethereum",2018-01-17,2,1061.34,1090.23,780.92,1014.25,8545160192,102973726720,0.7544,309.31
"ethereum","ETH","Ethereum",2018-01-18,2,1016.44,1100.31,967.76,1036.28,5938319872,98642083840,0.5169,132.55
"ethereum","ETH","Ethereum",2018-01-19,2,1028.82,1093.22,1003.71,1039.1,4084450048,99863855104,0.3954,89.51
"ethereum","ETH","Ethereum",2018-01-20,2,1044.95,1167.11,1044.95,1155.15,3975190016,101450956800,0.9021,122.16
"ethereum","ETH","Ethereum",2018-01-21,2,1155.68,1155.68,1021.5,1049.58,3378089984,112225746944,0.2093,134.18
"ethereum","ETH","Ethereum",2018-01-22,2,1055.35,1089.1,930.74,1003.26,3810099968,102504308736,0.4579,158.36
"ethereum","ETH","Ethereum",2018-01-23,2,1004.17,1023.23,920.54,986.23,3556699904,97554251776,0.6397,102.69
"ethereum","ETH","Ethereum",2018-01-24,2,987.48,1062.44,965.81,1058.78,3944039936,95952658432,0.9621,96.63
"ethereum","ETH","Ethereum",2018-01-25,2,1063.22,1104.66,1034.74,1056.03,4050190080,103334617088,0.3045,69.92
"ethereum","ETH","Ethereum",2018-01-26,2,1052.7,1080.6,996.78,1055.17,3617690112,102333644800,0.6966,83.82
"ethereum","ETH","Ethereum",2018-01-27,2,1055.75,1121.98,1042.12,1107.07,3002870016,102651150336,0.8133,79.86
"ethereum","ETH","Ethereum",2018-01-28,2,1111.78,1257.77,1111.78,1246.01,5372329984,108121956352,0.9194,145.99
"ethereum","ETH","Ethereum",2018-01-29,2,1246.7,1256.7,1169.08,1182.36,3715079936,121268518912,0.1516,87.62
"ethereum","ETH","Ethereum",2018-01-30,2,1184.13,1184.63,1058.97,1071.13,4107859968,115206995968,0.0968,125.66
"ethereum","ETH","Ethereum",2018-01-31,2,1071.09,1128.66,1034.5,1118.31,3757560064,104230846464,0.8901,94.16
"ethereum","ETH","Ethereum",2018-02-01,2,1119.37,1161.35,984.82,1036.79,5261680128,108952059904,0.2944,176.53
"ethereum","ETH","Ethereum",2018-02-02,2,1035.77,1035.77,757.98,915.78,6713290240,100835745792,0.5681,277.79
"ethereum","ETH","Ethereum",2018-02-03,2,919.21,991.94,847.69,964.02,3243480064,89507553280,0.8064,144.25
"ethereum","ETH","Ethereum",2018-02-04,2,964.67,969.03,805.06,834.68,2997090048,93953425408,0.1806,163.97
"ethereum","ETH","Ethereum",2018-02-05,2,834.96,856.65,644.6,697.95,4269530112,81337360384,0.2516,212.05
"ethereum","ETH","Ethereum",2018-02-06,2,707.74,796.44,574.42,793.12,6518269952,68958748672,0.985,222.02
"ethereum","ETH","Ethereum",2018-02-07,2,790.43,851.2,723.43,757.07,3896179968,77031956480,0.2633,127.77
"ethereum","ETH","Ethereum",2018-02-08,2,755.84,845.09,755.84,817.81,3708189952,73676865536,0.6943,89.25
"ethereum","ETH","Ethereum",2018-02-09,2,818.48,884,788.83,883.86,2495820032,79799255040,0.9985,95.17
"ethereum","ETH","Ethereum",2018-02-10,2,882.47,917.4,825.58,860.41,2930530048,86055600128,0.3793,91.82
"ethereum","ETH","Ethereum",2018-02-11,2,859.29,859.29,788.22,814.66,2486650112,83813031936,0.372,71.07
"ethereum","ETH","Ethereum",2018-02-12,2,817.51,875.94,817.51,868.71,2243450112,79754362880,0.8763,58.43
"ethereum","ETH","Ethereum",2018-02-13,2,869.29,870.71,828.84,845.26,2081170048,84824178688,0.3922,41.87
"ethereum","ETH","Ethereum",2018-02-14,2,844.28,926.43,844.28,923.56,2818370048,82400600064,0.9651,82.15
"ethereum","ETH","Ethereum",2018-02-15,2,923.73,951.95,911.11,936.98,2900100096,90173317120,0.6334,40.84
"ethereum","ETH","Ethereum",2018-02-16,2,934.79,950.01,917.85,944.21,2369449984,91272060928,0.8197,32.16
"ethereum","ETH","Ethereum",2018-02-17,2,944.75,976.59,940.75,974.11,2525720064,92263997440,0.9308,35.84
"ethereum","ETH","Ethereum",2018-02-18,2,973.35,982.93,915.45,923.92,2567290112,95077122048,0.1255,67.48
"ethereum","ETH","Ethereum",2018-02-19,2,921.67,957.78,921.55,943.86,2169019904,90047660032,0.6158,36.23
"ethereum","ETH","Ethereum",2018-02-20,2,943.57,965.27,892.95,895.37,2545260032,92206530560,0.0335,72.32
"ethereum","ETH","Ethereum",2018-02-21,2,894.14,912.38,830.56,849.97,2531729920,87394197504,0.2372,81.82
"ethereum","ETH","Ethereum",2018-02-22,2,849.26,875.93,802.67,812.84,2150370048,83025805312,0.1388,73.26
"ethereum","ETH","Ethereum",2018-02-23,2,811.59,886.32,794.79,864.19,2334820096,79358885888,0.7582,91.53
"ethereum","ETH","Ethereum",2018-02-24,2,861.59,879.53,818.55,840.52,1926579968,84266672128,0.3603,60.98
"ethereum","ETH","Ethereum",2018-02-25,2,839.46,853.15,822.38,844.81,1646960000,82119106560,0.729,30.77
